name,timestamp,value,labels
container_last_seen,1600250194.077,1600250194,"['cacb52094497d1db3c9651d86cf09d27b515c7c774cfb125f2669806e67a4d4e', '1', 'False', 'monitoring', 'monitoring/docker-compose.yml', '/home/petar/microservices-test/monitoring', 'prometheus', '1.27.0', 'The Prometheus Authors <prometheus-developers@googlegroups.com>', '', '', '', 'monitoring', '', '', '', '', '', '', '', '/docker/5f30cfdc6f897c3fd5460e25e790658171d93607ff0335051df561c39a48451b', 'prom/prometheus:v2.20.1', 'cadvisor:8080', 'cadvisor', 'prometheus-v2']"
container_last_seen,1600250194.05,1600250194,"['db5c69da54fcba1a9f38b9a752fda334a3b25e7e6497ec4c1995c7fe54655ab4', '1', 'False', 'microservices', 'microservices/docker-compose.yml,microservices/docker-compose.logging.yml', '/home/petar/microservices-test/microservices', 'payment', '1.27.0', '', '', '', '', '', '', '', '', '', '', '', '', '/docker/1be075246c0e09698c1d569a494b3d20f72e146791301a547c433ad4bc751772', 'microservices_payment', 'cadvisor:8080', 'cadvisor', 'microservices_payment_1']"
container_last_seen,1600250194.038,1600250194,"['e4761f9da05e8224e4662d2bb9cb8799858dd6b09c07e6606c2f4dec541696de', '1', 'False', 'microservices', 'microservices/docker-compose.yml,microservices/docker-compose.logging.yml', '/home/petar/microservices-test/microservices', 'orders-db', '1.27.0', '', '', '', '', '', '', '', '', '', '', '', '', '/docker/3dca397c98b282b9ede90c3d0d94084d8dbd55e582fbfdda5f52039d9d3b8aaa', 'microservices_orders-db', 'cadvisor:8080', 'cadvisor', 'microservices_orders-db_1']"
container_last_seen,1600250194.094,1600250194,"['e5375e0b87226668c25817dd8b887b69f059dd90e9d30962deb8e0990fe87e24', '1', 'False', 'microservices', 'microservices/docker-compose.yml,microservices/docker-compose.logging.yml', '/home/petar/microservices-test/microservices', 'kibana', '1.27.0', '', '', '', '', '', '', '', '', '', '', '', '', '/docker/5f693cfb9b09d64fe726ac8446b86b6a7acb8cb81798eaaac45367c13b57e329', 'kibana:5', 'cadvisor:8080', 'cadvisor', 'microservices_kibana_1']"
container_last_seen,1600250194.063,1600250194,"['eda16d50730007bdb4ba7b2b43518fceb1b882d2e6033606741d675d5439518a', '1', 'False', 'monitoring', 'monitoring/docker-compose.yml', '/home/petar/microservices-test/monitoring', 'cadvisor', '1.27.0', '', '', '', '', 'monitoring', '', '', '', '', '', '', '', '/docker/776575ebfe601356b543de95dfe07ae9bf192976f7b575d5ed8802e5a360383e', 'gcr.io/cadvisor/cadvisor:v0.37.0', 'cadvisor:8080', 'cadvisor', 'cadvisor']"
container_last_seen,1600250194.054,1600250194,"['f61c84a23df564fcf4b478fad951b7fc3dbd18a72344f2912eafe71c72c2ab36', '1', 'False', 'microservices', 'microservices/docker-compose.yml,microservices/docker-compose.logging.yml', '/home/petar/microservices-test/microservices', 'front-end', '1.27.0', '', '', '', '', '', '', '', '', '', '', '', '', '/docker/409ef333b27bd8f3d3a2a58e06e3cb31a1c66f96d4ce2c08df7d220e3bb4e1e1', 'microservices_front-end', 'cadvisor:8080', 'cadvisor', 'microservices_front-end_1']"
container_last_seen,1600250194.011,1600250194,"['fae1e5316c50e49dd5550adb7c7f1a81e19b7ee1493e462b9d58e49b1a911f7d', '1', 'False', 'monitoring', 'monitoring/docker-compose.yml', '/home/petar/microservices-test/monitoring', 'caddy', '1.27.0', '', '', '', '', 'monitoring', '', '', '', '', '', '', '', '/docker/a100f79b8d3e7846f5519fb8f1f1ede8b252ef7f341ed6a5c4dde940f83a1325', 'stefanprodan/caddy', 'cadvisor:8080', 'cadvisor', 'caddy']"
container_last_seen,1600250194.09,1600250194,"['fd27379252236a153e9c815d56329425c074272df6ce7b66c949ab56e126f786', '1', 'False', 'microservices', 'microservices/docker-compose.yml,microservices/docker-compose.logging.yml', '/home/petar/microservices-test/microservices', 'queue-master', '1.27.0', '', '', '', '', '', '', '', '', '', '', '', '', '/docker/5b93b0847441e1363c3e80c4f8228f246c727103836738f251bc0a82e801a9c7', 'microservices_queue-master', 'cadvisor:8080', 'cadvisor', 'microservices_queue-master_1']"
container_last_seen,1600250194.08,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.018,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.041,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/accounts-daemon.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.029,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/apparmor.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.036,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/blk-availability.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.065,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/console-setup.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.061,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/cron.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.078,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/dbus.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.014,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/dev-disk-by\\x2duuid-49593cae\\x2d9782\\x2d4715\\x2da9b3\\x2db7f79cd7d2d5.swap', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.057,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/docker.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.046,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/docker.socket', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.045,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/grub-common.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.069,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/keyboard-setup.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.017,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/kmod-static-nodes.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.024,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/lvm2-lvmetad.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.071,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/lvm2-monitor.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.044,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/networkd-dispatcher.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.035,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/openipmi.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.066,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/puppet.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.048,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/rsyslog.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.047,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/sendmail.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.01,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/setvtrgb.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.049,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/smartd.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.076,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/ssh.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.016,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/sysstat.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.072,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/system-getty.slice', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.053,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/system-systemd\\x2dfsck.slice', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.02,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-logind.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.032,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-modules-load.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.053,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-networkd-wait-online.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.091,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-networkd.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.056,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-random-seed.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.068,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-remount-fs.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.079,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-resolved.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.052,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-sysctl.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.033,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-tmpfiles-setup.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.07,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-udev-trigger.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.074,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-update-utmp.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.035,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/systemd-user-sessions.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.051,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/system.slice/ufw.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.087,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/user.slice', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.03,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/user.slice/user-0.slice/session-8813.scope', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.014,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/user.slice/user-0.slice/session-8815.scope', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.059,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/user.slice/user-0.slice/session-8818.scope', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.089,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/user.slice/user-0.slice/user@0.service', '', 'cadvisor:8080', 'cadvisor', '']"
container_last_seen,1600250194.025,1600250194,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '/user.slice/user-1000.slice', '', 'cadvisor:8080', 'cadvisor', '']"
counter_status_200_carts_customerId_items,1600250194.609,361,"['carts:80', 'cart']"
counter_status_200_metrics,1600250194.609,418198,"['carts:80', 'cart']"
counter_status_200_metrics,1600250194.564,418195,"['orders:80', 'orders']"
counter_status_200_metrics,1600250194.756,418198,"['shipping:80', 'shipping']"
counter_status_200_prometheus,1600250194.493,418203,"['queue-master:80', 'queue-master']"
counter_status_201_carts_customerId_items,1600250194.609,370,"['carts:80', 'cart']"
counter_status_201_orders,1600250194.564,318,"['orders:80', 'orders']"
counter_status_201_shipping,1600250194.756,318,"['shipping:80', 'shipping']"
counter_status_202_carts_customerId,1600250194.609,372,"['carts:80', 'cart']"
counter_status_202_carts_customerId_merge,1600250194.609,475,"['carts:80', 'cart']"
counter_status_406_orders,1600250194.564,43,"['orders:80', 'orders']"
gauge_response_carts_customerId,1600250194.609,1,"['carts:80', 'cart']"
gauge_response_carts_customerId_items,1600250194.609,3,"['carts:80', 'cart']"
gauge_response_carts_customerId_merge,1600250194.609,2,"['carts:80', 'cart']"
gauge_response_metrics,1600250194.609,2,"['carts:80', 'cart']"
gauge_response_metrics,1600250194.564,1,"['orders:80', 'orders']"
gauge_response_metrics,1600250194.756,2,"['shipping:80', 'shipping']"
gauge_response_orders,1600250194.564,15,"['orders:80', 'orders']"
gauge_response_prometheus,1600250194.493,0,"['queue-master:80', 'queue-master']"
gauge_response_shipping,1600250194.756,2,"['shipping:80', 'shipping']"
gc_g1_old_generation_count,1600250194.609,0,"['carts:80', 'cart']"
gc_g1_old_generation_count,1600250194.564,0,"['orders:80', 'orders']"
gc_g1_old_generation_count,1600250194.756,0,"['shipping:80', 'shipping']"
gc_g1_old_generation_time,1600250194.609,0,"['carts:80', 'cart']"
gc_g1_old_generation_time,1600250194.564,0,"['orders:80', 'orders']"
gc_g1_old_generation_time,1600250194.756,0,"['shipping:80', 'shipping']"
gc_g1_young_generation_count,1600250194.609,688,"['carts:80', 'cart']"
gc_g1_young_generation_count,1600250194.564,575,"['orders:80', 'orders']"
gc_g1_young_generation_count,1600250194.756,637,"['shipping:80', 'shipping']"
gc_g1_young_generation_time,1600250194.609,8018,"['carts:80', 'cart']"
gc_g1_young_generation_time,1600250194.564,6614,"['orders:80', 'orders']"
gc_g1_young_generation_time,1600250194.756,7743,"['shipping:80', 'shipping']"
go_gc_duration_seconds,1600250194.985,0.000067593,"['catalogue:80', 'catalogue', '0']"
go_gc_duration_seconds,1600250194.985,0.000240916,"['catalogue:80', 'catalogue', '0.25']"
go_gc_duration_seconds,1600250194.985,0.000265226,"['catalogue:80', 'catalogue', '0.5']"
go_gc_duration_seconds,1600250194.985,0.000315709,"['catalogue:80', 'catalogue', '0.75']"
go_gc_duration_seconds,1600250194.985,0.005856958000000001,"['catalogue:80', 'catalogue', '1']"
go_gc_duration_seconds,1600250194.86,0.000012999,"['localhost:9090', 'prometheus', '0']"
go_gc_duration_seconds,1600250194.86,0.0000315,"['localhost:9090', 'prometheus', '0.25']"
go_gc_duration_seconds,1600250194.86,0.000059084,"['localhost:9090', 'prometheus', '0.5']"
go_gc_duration_seconds,1600250194.86,0.000095985,"['localhost:9090', 'prometheus', '0.75']"
go_gc_duration_seconds,1600250194.86,0.043437367,"['localhost:9090', 'prometheus', '1']"
go_gc_duration_seconds,1600250195.027,0.000009982,"['nodeexporter:9100', 'nodeexporter', '0']"
go_gc_duration_seconds,1600250195.027,0.000023884,"['nodeexporter:9100', 'nodeexporter', '0.25']"
go_gc_duration_seconds,1600250195.027,0.000052801,"['nodeexporter:9100', 'nodeexporter', '0.5']"
go_gc_duration_seconds,1600250195.027,0.000074428,"['nodeexporter:9100', 'nodeexporter', '0.75']"
go_gc_duration_seconds,1600250195.027,0.003294019,"['nodeexporter:9100', 'nodeexporter', '1']"
go_gc_duration_seconds,1600250194.454,0.000056545,"['payment:80', 'payment', '0']"
go_gc_duration_seconds,1600250194.454,0.00014000700000000002,"['payment:80', 'payment', '0.25']"
go_gc_duration_seconds,1600250194.454,0.00027901900000000003,"['payment:80', 'payment', '0.5']"
go_gc_duration_seconds,1600250194.454,0.00030022100000000004,"['payment:80', 'payment', '0.75']"
go_gc_duration_seconds,1600250194.454,0.002368105,"['payment:80', 'payment', '1']"
go_gc_duration_seconds,1600250194.765,0.000009807,"['pushgateway:9091', 'pushgateway', '0']"
go_gc_duration_seconds,1600250194.765,0.000034033,"['pushgateway:9091', 'pushgateway', '0.25']"
go_gc_duration_seconds,1600250194.765,0.000055753,"['pushgateway:9091', 'pushgateway', '0.5']"
go_gc_duration_seconds,1600250194.765,0.000077921,"['pushgateway:9091', 'pushgateway', '0.75']"
go_gc_duration_seconds,1600250194.765,0.000762889,"['pushgateway:9091', 'pushgateway', '1']"
go_gc_duration_seconds,1600250195.021,0.00007511800000000001,"['user:80', 'user', '0']"
